tpre,tpost,prior_low,prior_high,post_low,post_high,tobs,yobs,ytrue_prior,ytrue_post,dose_1,dose_2
11.5,131.5,0.04341522,0.09182738000000001,0.07183039,0.1356109,114.5857620471279,0.30028183848824597,0.08678139331142902,0.08117864670459493,12.78,15
12.0,132.0,0.03942395,0.08608568,0.06593456,0.12888319999999998,114.5857620471279,0.30028183848824597,0.08053101249825342,0.07533112472674064,12.78,15
12.5,132.5,0.12116790000000001,0.2561866000000001,0.15622139999999998,0.24500199999999994,114.5857620471279,0.30028183848824597,0.21964236829569792,0.17658728646067406,12.78,15
13.0,133.0,0.15821469999999999,0.3473728000000001,0.1930445,0.32185169999999996,114.5857620471279,0.30028183848824597,0.29496916258675066,0.2309692018604182,12.78,15
13.5,133.5,0.1778225,0.37758970000000003,0.2134261,0.3545661,114.5857620471279,0.30028183848824597,0.3310514335521675,0.2565370024035506,12.78,15
14.0,134.0,0.18770209999999998,0.3810516,0.2234147,0.3620858,114.5857620471279,0.30028183848824597,0.3432622420896147,0.264602613261896,12.78,15
14.5,134.5,0.1895185,0.3694328,0.2258251,0.3556109,114.5857620471279,0.30028183848824597,0.34121294697362275,0.2622366523867408,12.78,15
15.0,135.0,0.18607659999999998,0.3503575,0.22366180000000002,0.34101899999999996,114.5857620471279,0.30028183848824597,0.33089488023778685,0.2538450820432087,12.78,15
15.5,135.5,0.1817997,0.3311821000000001,0.2180892,0.32398479999999996,114.5857620471279,0.30028183848824597,0.31602621015331733,0.24216072931178995,12.78,15
16.0,136.0,0.1740329,0.31002050000000003,0.20994970000000002,0.3058444,114.5857620471279,0.30028183848824597,0.29889886915821245,0.2288667612309815,12.78,15
16.5,136.5,0.16373790000000002,0.29030570000000006,0.20007529999999998,0.2868662,114.5857620471279,0.30028183848824597,0.28091103043366095,0.2149886657249548,12.78,15
17.0,137.0,0.1535052,0.2706504,0.1892282,0.2695243,114.5857620471279,0.30028183848824597,0.2629018055737279,0.20114063130055176,12.78,15
17.5,137.5,0.1427866,0.25176590000000004,0.178214,0.2527022,114.5857620471279,0.30028183848824597,0.24536155189131842,0.18768035332113397,12.78,15
18.0,138.0,0.132238,0.23413040000000002,0.1670342,0.2368708,114.5857620471279,0.30028183848824597,0.22856395133694185,0.17480625074150927,12.78,15
18.5,138.5,0.1223297,0.21773840000000003,0.1553919,0.22303800000000001,114.5857620471279,0.30028183848824597,0.21264889690220218,0.16261846912548164,12.78,15
19.0,139.0,0.11273340000000001,0.20321299999999998,0.1443043,0.2092511,114.5857620471279,0.30028183848824597,0.1976744497135656,0.15115711504339807,12.78,15
19.5,139.5,0.1031986,0.18953590000000003,0.133603,0.19740729999999998,114.5857620471279,0.30028183848824597,0.1836493538220773,0.14042617838189955,12.78,15
20.0,140.0,0.09431879,0.17672330000000003,0.12376050000000001,0.18618559999999998,114.5857620471279,0.30028183848824597,0.1705533333672005,0.1304084612206816,12.78,15
20.5,140.5,0.08606162,0.16518870000000002,0.11425790000000001,0.1760373,114.5857620471279,0.30028183848824597,0.158349715749216,0.12107485817884725,12.78,15
